LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;1;21.03.2011;562;Herr;Matthias Domenech;69123;Heidelberg;Gartenstr. 92;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;2;08.04.2011;2471;Herr;Hendrik Delon;75757;Elsenz;Auf dem Huegel 266;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;3;15.04.2011;1560;M;Simon Detemple;1211;Genève;rue de Moillebeau 251;Schweiz
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;4;06.06.2011;727;Herr;Andrej Pan;1000;Ljubljana;20 Poklukarjeva;Slowenien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;5;08.06.2011;725;Sr.;Salvador Moyano Aguirre;41006;Sevilla;192 Piedad;Spanien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;6;16.05.2011;2327;Herr;Torben Picard;68163;Mannheim;Carl-Metz Strasse 86;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;7;26.05.2011;962;Frau;Claire Wohl;68163;Mannheim-Lindenhof;Meerfeldstr. 137;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;8;19.07.2011;1145;Sr.;Salvador Simon;41006;Sevilla;104 Piedad;Spanien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;9;10.05.2011;3011;Herr;Hendrik Sommer;75757;Elsenz;Auf dem Huegel 195;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;10;27.06.2011;144;;Pyramid Systems;94105;Santa Clara;3912 N. First Av.;USA
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;11;29.06.2011;4327;Frau;Amelie Meier;68753;Amelie;Froschstr. 201;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;12;21.05.2011;1984;Herr;Jean-Luc Fischer;75839;Paris;152 Rue Balzac;Frankreich
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;13;18.05.2011;4248;Frau;Astrid Fischer;68219;Mannheim;Karl-Schwaner-Str. 184;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;14;11.05.2011;3575;Frau;Gisela Jacqmain;58332;Schwelm;Goeckinghofstr. 80;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;15;29.04.2011;2793;Frau;Ruth Goerke;41466;Neuss;Melissenstr. 67;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;16;09.07.2011;1153;M;Simon Fischer;1211;Genève;rue de Moillebeau 129;Schweiz
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;17;08.06.2011;2875;Frau;Theresia Pratt;71116;Gaertringen;Arndtstrasse 264;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;18;26.06.2011;3312;Frau;Anneliese Dumbach;23056;Buxtehude;Am Deich 90;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;19;29.07.2011;1363;M;Jean Barth;B - 1030;Bruxelles;231 rue Voltaire;Belgien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;20;09.04.2011;2809;Herr;Matthias Trensch;69123;Heidelberg;Gartenstr. 21;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;21;10.07.2011;4545;Herr;Peter Schneider;16233;Potsdam;Karl-Marx-Allee 29;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;22;28.06.2011;1274;Herr;Ludwig Bentink;64283;Darmstadt;Wilhelm-Glaessing-Str. 181;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;23;05.05.2011;2901;Herr;Jean-Luc Keller;75839;Paris;31 Rue Balzac;Frankreich
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;24;28.06.2011;1954;M;Simon Martin;1211;Genève;rue de Moillebeau 164;Schweiz
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;25;25.04.2011;4040;Frau;Uli Kramer;70111;Reutlingen;Franz-Marc-Str. 274;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;26;19.06.2011;1056;Herr;Friedrich Gueldenpfennig;63263;Neu-Isenburg;Friedensallee 78;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;27;09.06.2011;1403;Herr;Andrej Benjamin;1000;Ljubljana;217 Poklukarjeva;Slowenien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;28;19.04.2011;1331;Herr;Georg Jacqmain;69190;Walldorf;Caspar-David-Friedrich-Str. 18;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;29;09.07.2011;700;Frau;Ida Fischer;66386;St. Ingbert;Dudweilerstr. 279;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;30;27.05.2011;2657;Frau;Christine Lindwurm;68163;Mannheim;Emil-Heckel-Str. 255;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;31;04.07.2011;4437;Frau;Christine Picard;68163;Mannheim;Emil-Heckel-Str. 85;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;32;18.04.2011;653;Mme;Chantal Lindwurm;78140;Vélizy;31 rue Nieuport;Frankreich
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;33;16.06.2011;1963;Frau;Christa Hoffmann;64342;Seeheim-Jugenheim;Ausserhalb 47;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;34;24.07.2011;1254;Herr;Thilo Leisert;23496;Dielheim;Zwischergasse 77;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;35;20.04.2011;652;Herr;Ludwig D´Oultrement;64283;Darmstadt;Wilhelm-Glaessing-Str. 62;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;36;07.05.2011;3805;M;Simon Marshall;1211;Genève;rue de Moillebeau 25;Schweiz
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;37;22.04.2011;4156;Frau;Irene Leisert;27299;Langwedel;Akazienweg 85;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;38;13.04.2011;1562;Frau;Ruth Kramer;41466;Neuss;Melissenstr. 238;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;39;07.07.2011;3529;Herr;Horst Hunter;69121;Heidelberg;Muehltalstr. 238;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;40;03.08.2011;341;Herr;Horst Sessler;79312;Emmendingen;Elzstrasse 246;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;41;22.06.2011;1845;Herr;Andrej Columbo;1000;Ljubljana;59 Poklukarjeva;Slowenien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;42;27.04.2011;2456;Mr.;Fabio Ryan;195;Roma;Via Giulio Cesare 14;Italien
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;43;07.04.2011;4055;Herr;Roland Henry;79761;Waldshut;Gemeindestr. 272;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;44;21.06.2011;2185;Mr.;Thomas Montero;60657;Chicago;233 Lake Shore Drive;USA
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;45;22.05.2011;3227;Frau;Uli Moyano;70111;Reutlingen;Franz-Marc-Str. 175;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;46;23.04.2011;1893;Herr;Dominik Forstmann;75305;Neuenburg;Albert-Schweitzer-Str. 183;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;47;19.05.2011;3908;Herr;Jean-Luc Kramer;75839;Paris;126 Rue Balzac;Frankreich
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;48;13.07.2011;1828;Herr;Roland Gahl;79761;Waldshut;Gemeindestr. 158;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;14.08.2011;666;A340-600;AIRBUS S.A.S.;313;330;49;17.05.2011;2100;M;Pierre Columbo;6130;Grasse;45 route de Pégomas;Frankreich
