DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;1;06.07.2011;3300;Herr;Matthias Meier;69123;Heidelberg;Gartenstr. 277;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;2;26.06.2011;3874;Herr;Peter Gutenberg;16233;Potsdam;Karl-Marx-Allee 90;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;3;07.07.2011;4431;Herr;Andreas Schneider;4020;Linz;Hasnerstrasse 108;Österreich
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;4;10.06.2011;3660;Herr;Horst Hoffmann;79312;Emmendingen;Elzstrasse 260;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;5;14.07.2011;2955;Mr.;Lee Hunter;9765;Boulder;63 17th St.;USA
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;6;28.06.2011;3307;Frau;Ida Jacqmain;66386;St. Ingbert;Dudweilerstr. 108;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;7;18.04.2011;1441;Mrs;Cindy Moyano;76018;Arlington;135 Windstone Drive;USA
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;8;30.07.2011;1;Firma;SAP AG;69190;Walldorf;Neurottstr. 16;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;9;16.06.2011;4221;Frau;Annemarie Ryan;67663;Kaiserslautern;Stauboernchenstrasse 271;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;10;30.05.2011;3556;Sra.;Marta Domenech Bras;8014;Barcelona;6 Camelias;Spanien
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;11;04.07.2011;4093;Herr;Horst Dumbach;79312;Emmendingen;Elzstrasse 59;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;12;28.05.2011;2314;Frau;Irmgard Heiler;63150;Heusenstamm;Max-Planck-Str. 9;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;09.08.2011;611,01;A340-600;AIRBUS S.A.S.;320;330;13;06.05.2011;1766;Frau;Irene Matthaeus;27299;Langwedel;Akazienweg 234;Deutschland
