QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;1;24.06.2011;4104;M;Jean Matthaeus;B - 1030;Bruxelles;147 rue Voltaire;Belgien
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;2;06.04.2011;2358;Sr.;Juan Pratt;28017;Madrid;206 Fuenlabrada;Spanien
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;3;30.04.2011;2565;Herr;Hendrik Rahn;75757;Elsenz;Auf dem Huegel 135;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;4;04.05.2011;2788;M;Pierre Neubacher;6130;Grasse;146 route de Pégomas;Frankreich
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;5;24.07.2011;1480;Herr;Horst Barth;79312;Emmendingen;Elzstrasse 276;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;6;19.04.2011;199;Firma;Becker AG;12099;Berlin;Industriestr. 23;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;7;29.05.2011;4238;Herr;Horst Picard;79312;Emmendingen;Elzstrasse 124;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;8;30.04.2011;417;M;Simon Vrsic;1211;Genève;rue de Moillebeau 175;Schweiz
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;9;03.04.2011;3492;Herr;Adam Leisert;69483;Wald-Michelbach;Heidelberger Str. 214;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;10;30.06.2011;2403;Frau;Gisela Benjamin;58332;Schwelm;Goeckinghofstr. 251;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;11;18.04.2011;4271;Frau;Amelie Heiler;68753;Amelie;Froschstr. 48;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;12;16.04.2011;4499;Frau;Anna Benjamin;68161;Mannheim;N7, 131;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;13;31.07.2011;2718;Herr;James Mechler;22334;San Francisco;248 Golden Gate Drive;USA
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;14;14.05.2011;3798;Herr;Thilo Kramer;23496;Dielheim;Zwischergasse 63;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;15;23.07.2011;2611;Frau;Anne-Marie Bentink;90419;Nuernberg;Marktplatz 127;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;16;16.07.2011;581;Frau;Amelie Mechler;68753;Amelie;Froschstr. 120;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;17;02.04.2011;1457;Herr;Dominik Zimmermann;75305;Neuenburg;Albert-Schweitzer-Str. 154;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;18;18.04.2011;3932;Herr;Lothar Sommer;69180;Walldorf;Hauptstr. 217;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;19;23.04.2011;762;Frau;Irene Pratt;27299;Langwedel;Akazienweg 115;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;20;26.07.2011;3627;Frau;Irene Keller;27299;Langwedel;Akazienweg 126;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;13.08.2011;788,64;A340-600;AIRBUS S.A.S.;320;330;21;23.06.2011;2070;Mr.;Allen Babilon;17758;N. Massapequa;281 Sagamore St.;USA
